0.5999999999999996, 10.685043153846728
0.8000000000000025, 10.819575054829329
1, 11.004024004424394
1.1999999999999993, 11.218492629019345
1.4000000000000021, 11.397121111193925
1.5999999999999996, 11.507880490343162
1.8000000000000043, 11.585620074541318
2, 11.661516418664007
2.1999999999999993, 11.725064939886273
2.3999999999999986, 11.757401307101908
2.6000000000000014, 11.751782026423228
2.8000000000000043, 11.707923775194551
3, 11.637788375958941
3.1999999999999993, 11.564557727540745
3.400000000000002, 11.499176376698138
3.6000000000000014, 11.430047666234806
3.8000000000000043, 11.344313187088893
4, 11.232917992037713
4.199999999999999, 11.08888166349071
4.400000000000002, 10.914518721871957
4.600000000000001, 10.716827327282452
4.800000000000004, 10.510590080210804
5.000000000000007, 10.317313324312664
5.200000000000003, 10.146235982972364
5.400000000000002, 9.985425868742382
5.600000000000001, 9.830292818422151
5.800000000000004, 9.708103810853224
6.000000000000007, 9.646166465031115
6.200000000000003, 9.623709530724916
6.400000000000002, 9.601829033079063
6.600000000000005, 9.590699537827732
6.800000000000004, 9.64151184157479
7.000000000000007, 9.769589810763428
7.200000000000003, 9.930356964133189
7.400000000000002, 10.089580091727136
7.600000000000005, 10.263706762710903
7.800000000000008, 10.47528541085294
8.000000000000007, 10.7194281045157
8.200000000000003, 10.980367895676999
8.400000000000002, 11.250077859168705
8.600000000000001, 11.526696008638964
8.800000000000004, 11.802598125579344
9, 12.06105224790803
9.2, 12.295157781555702
9.399999999999999, 12.530295022510138
9.600000000000001, 12.791928769291331
9.8, 13.067001677973522
9.999999999999996, 13.328378188432076
10.199999999999996, 13.564751954142011
10.399999999999995, 13.77716693734434
10.599999999999998, 13.975564785524
10.799999999999994, 14.182414571734583
10.999999999999993, 14.403359093931996
11.199999999999992, 14.592628663574871
11.399999999999995, 14.705036439873581
11.599999999999994, 14.754469716799136
11.79999999999999, 14.77031706454109
11.99999999999999, 14.691417757957744
12.199999999999989, 14.39283900895083
12.399999999999991, 13.862495222365382
12.599999999999987, 13.247442732192987
12.799999999999986, 12.69141736968293
12.999999999999986, 12.296865135608755
13.199999999999989, 12.13228675370138
13.399999999999988, 12.112652106113892
13.599999999999984, 12.11422594484916
13.799999999999983, 12.214894236710592
13.999999999999982, 12.62863284786691
14.199999999999985, 13.389815391907916
14.39999999999998, 14.291018656355554
14.599999999999984, 15.17240832660977
14.79999999999998, 16.040870741135045
14.999999999999979, 16.936858941142532
15.199999999999978, 17.937884835598553
15.399999999999977, 19.123604723265487
15.599999999999977, 20.449460677408396
15.79999999999998, 21.789662360966545
15.999999999999979, 23.06184856057994
16.199999999999978, 24.240331356377567
16.399999999999977, 25.27888746377583
16.599999999999973, 26.07178743209159
16.799999999999972, 26.53706561745517
16.99999999999997, 26.759605112974732
17.19999999999997, 26.86905932537232
17.39999999999997, 26.902182578495243
17.599999999999973, 26.837744424905758
17.799999999999972, 26.67825633747892
17.999999999999968, 26.455607470838892
18.199999999999964, 26.117941804421392
18.399999999999967, 25.413556062369572
18.59999999999997, 24.175802154410313
18.799999999999965, 22.78519092943646
18.999999999999968, 21.72804512137514
19.199999999999964, 20.868163929439824
19.399999999999967, 19.7108347402648
19.599999999999962, 18.236609974886676
19.799999999999958, 16.976178199253624
19.999999999999968, 16.249156051241783
20.199999999999964, 15.839327680665079
20.39999999999996, 15.504699059239513
20.599999999999955, 15.214322087917814
20.799999999999958, 14.991468841331027
20.999999999999968, 14.800899359199093
21.199999999999957, 14.576491613608525
21.399999999999952, 14.323100654257928
21.599999999999962, 14.123360217856941
21.799999999999958, 14.015175082333052
21.999999999999954, 13.933758380172364
22.19999999999995, 13.81697412842307
22.399999999999952, 13.67027759063916
22.599999999999962, 13.517317821247445
22.79999999999995, 13.38146180265953
22.999999999999947, 13.284040741398229
23.19999999999995, 13.199658385672222
23.399999999999952, 13.054464181231495
23.599999999999955, 12.808630584095162
23.799999999999944, 12.495094301448425
23.999999999999947, 12.153627380935674
24.19999999999995, 11.81645425172055
24.399999999999945, 11.511601538608907
24.59999999999994, 11.24717343946125
24.799999999999944, 11.020555618808785
24.999999999999947, 10.820023703659842
25.19999999999995, 10.625075953078778
25.399999999999938, 10.43642319468593
25.59999999999994, 10.295935829845291
25.799999999999944, 10.234410035713111
25.99999999999994, 10.221989559463111
26.199999999999942, 10.218339466271587
26.399999999999938, 10.217538026591015
26.59999999999994, 10.230350261437508
26.799999999999937, 10.262132569969197
26.999999999999932, 10.313106467547627
27.199999999999942, 10.393045383741025
27.399999999999938, 10.52940980158764
27.599999999999934, 10.73945948935198
27.799999999999937, 10.996316865508213
27.999999999999932, 11.262613005431604
28.199999999999942, 11.4978504360381
28.39999999999993, 11.668604310719438
28.599999999999927, 11.906006569982885
28.799999999999937, 12.487368675304566
28.999999999999932, 13.495525693234853
29.19999999999993, 14.668726253812395
29.399999999999924, 15.830488968243657
29.599999999999927, 17.217788328288727
29.799999999999937, 19.082540479162432
29.999999999999925, 21.131036116806442
30.19999999999992, 22.85363013532003
30.399999999999924, 24.215421180290626
30.599999999999927, 25.587758166576663
30.79999999999993, 27.11656399167775
30.99999999999992, 28.5558235960362
31.19999999999992, 29.70839988419977
31.399999999999924, 30.65678871195859
31.59999999999992, 31.524526305302732
31.799999999999915, 32.32331649206789
31.99999999999992, 33.02014394462413
32.19999999999992, 33.62321397112467
32.39999999999992, 34.173848763555654
32.59999999999992, 34.66279818768625
32.79999999999994, 35.00023331603222
32.99999999999993, 35.11481998153513
33.199999999999946, 35.01443897703318
33.399999999999935, 34.708539868801054
33.59999999999994, 34.11680798247432
